"Index","Name","Age","Nationality","Overall","Potential","Preferred Foot","Height","Weight","Standardized Height","Height Percentile"
13771,"Avounou","20","Congo",62,75,"Left",70,157,-0.513656044131239,0.303746244407079
13772,"Barreto","19","Argentina",62,77,"Right",72,172,0.241155609582819,0.595282742962414
13773,"Sawada","27","Japan",62,62,"Right",67,139,-1.64587352470233,0.0498949003918574
13774,"Payne","24","NewZealand",62,66,"Right",70,174,-0.513656044131239,0.303746244407079
13775,"Yamane","24","Japan",62,68,"Right",70,152,-0.513656044131239,0.303746244407079
13776,"Dem","25","Germany",62,65,"Right",72,161,0.241155609582819,0.595282742962414
13777,"Dun","22","ChinaPR",62,69,"Right",71,159,-0.13625021727421,0.445811738816824
13778,"Georgiou","21","Cyprus",62,75,"Left",70,161,-0.513656044131239,0.303746244407079
13779,"Blanco","19","Spain",62,75,"Left",69,154,-0.891061870988268,0.186447989397852
13780,"Kotzke","28","Germany",62,62,"Right",72,165,0.241155609582819,0.595282742962414
13781,"Varone","25","Italy",62,64,"Right",72,163,0.241155609582819,0.595282742962414
13782,"Cejas","20","Argentina",62,76,"Right",69,154,-0.891061870988268,0.186447989397852
13783,"Söderström","24","Sweden",62,67,"Right",74,168,0.995967263296877,0.84036697427128
13784,"Serrano","23","Spain",62,70,"Right",76,187,1.75077891701094,0.960008000219213
13785,"Fujimoto","32","Japan",62,62,"Right",70,168,-0.513656044131239,0.303746244407079
13786,"Moreno","20","Mexico",62,72,"Right",66,134,-2.02327935155936,0.0215221772540829
13787,"Rodrigues","18","Brazil",62,71,"Right",72,163,0.241155609582819,0.595282742962414
13788,"Slocombe","30","England",62,62,"Right",72,165,0.241155609582819,0.595282742962414
13789,"Araya","22","Chile",62,73,"Right",69,148,-0.891061870988268,0.186447989397852
13790,"Palumbo","21","Italy",62,69,"Right",72,172,0.241155609582819,0.595282742962414
13791,"Wehrmann","19","Netherlands",62,76,"Right",69,157,-0.891061870988268,0.186447989397852
13792,"Taillan","26","France",62,65,"Right",72,154,0.241155609582819,0.595282742962414
13793,"Sabaly","19","Senegal",62,79,"Right",66,123,-2.02327935155936,0.0215221772540829
13794,"Phaeton","18","France",62,77,"Right",73,165,0.618561436439848,0.731897343398344
13795,"Uscanga","27","Mexico",62,63,"Right",65,132,-2.40068517841638,0.00818220428633721
13796,"Konings","20","Netherlands",62,72,"Left",70,170,-0.513656044131239,0.303746244407079
13797,"Ndiaye","18","Senegal",62,80,"Right",73,154,0.618561436439848,0.731897343398344
13798,"Groiß","20","Germany",62,72,"Right",74,190,0.995967263296877,0.84036697427128
13799,"Gameiro","25","Australia",62,67,"Right",70,148,-0.513656044131239,0.303746244407079
13800,"Buckley-Ricketts","20","England",62,73,"Right",70,150,-0.513656044131239,0.303746244407079
13801,"Ahumada","22","Chile",62,72,"Right",71,165,-0.13625021727421,0.445811738816824
13802,"Vaikla","21","Estonia",62,74,"Right",78,203,2.50559057072499,0.993887645754496
13803,"Kike","21","Spain",62,68,"Right",72,165,0.241155609582819,0.595282742962414
13804,"Al","21","SaudiArabia",62,74,"Right",73,163,0.618561436439848,0.731897343398344
13805,"Roldan","21","UnitedStates",62,72,"Right",70,154,-0.513656044131239,0.303746244407079
13806,"Amankwaa","24","Denmark",62,67,"Right",69,150,-0.891061870988268,0.186447989397852
13807,"Bali?","28","Montenegro",62,62,"Left",72,168,0.241155609582819,0.595282742962414
13808,"Griffin","23","Ireland",62,68,"Left",70,163,-0.513656044131239,0.303746244407079
13809,"Sadílek","19","CzechRepublic",62,79,"Left",67,134,-1.64587352470233,0.0498949003918574
13810,"Jansson","32","Sweden",62,62,"Right",77,203,2.12818474386796,0.983339115386145
13811,"Duffus","22","Ireland",62,70,"Right",74,168,0.995967263296877,0.84036697427128
13812,"Escales","22","France",62,70,"Right",72,172,0.241155609582819,0.595282742962414
13813,"Silva","25","Uruguay",62,66,"Right",69,154,-0.891061870988268,0.186447989397852
13814,"Humphreys-Grant","19","England",62,77,"Right",74,176,0.995967263296877,0.84036697427128
13815,"Sakemoto","33","Japan",62,62,"Right",69,161,-0.891061870988268,0.186447989397852
13816,"Rodríguez","24","Uruguay",62,67,"Left",70,154,-0.513656044131239,0.303746244407079
13817,"Teze","18","Netherlands",62,80,"Right",71,150,-0.13625021727421,0.445811738816824
13818,"Tanaka","19","Japan",62,71,"Right",70,152,-0.513656044131239,0.303746244407079
13819,"Kyprianou","21","Cyprus",62,69,"Left",72,152,0.241155609582819,0.595282742962414
13820,"Otsuki","29","Japan",62,62,"Left",70,161,-0.513656044131239,0.303746244407079
13821,"Kimoto","24","Japan",62,67,"Right",72,161,0.241155609582819,0.595282742962414
13822,"Fernandes","18","GuineaBissau",62,74,"Right",74,154,0.995967263296877,0.84036697427128
13823,"Walthert","34","Switzerland",62,62,"Right",70,159,-0.513656044131239,0.303746244407079
13824,"Ávila","31","Colombia",62,62,"Right",72,170,0.241155609582819,0.595282742962414
13825,"Puchegger","23","Austria",62,68,"Left",74,174,0.995967263296877,0.84036697427128
13826,"Aarón","22","Spain",62,68,"Right",72,159,0.241155609582819,0.595282742962414
13827,"Clarke","32","Ireland",62,62,"Right",73,179,0.618561436439848,0.731897343398344
13828,"Grorud","34","Norway",62,62,"Right",74,190,0.995967263296877,0.84036697427128
13829,"Kitolano","18","Norway",62,77,"Left",69,143,-0.891061870988268,0.186447989397852
13830,"Yu","24","ChinaPR",62,69,"Left",74,176,0.995967263296877,0.84036697427128
13831,"Banks","25","England",62,65,"Right",75,165,1.37337309015391,0.915181804492968
13832,"Ponce","26","Chile",62,62,"Right",70,170,-0.513656044131239,0.303746244407079
13833,"Abeledo","22","Spain",62,69,"Left",72,152,0.241155609582819,0.595282742962414
13834,"McDonald","17","Scotland",62,84,"Left",69,148,-0.891061870988268,0.186447989397852
13835,"Laurent","23","England",62,67,"Right",74,165,0.995967263296877,0.84036697427128
13836,"Nakamura","17","Japan",62,80,"Right",71,165,-0.13625021727421,0.445811738816824
13837,"Davies","26","England",62,65,"Right",73,154,0.618561436439848,0.731897343398344
13838,"Piñones","30","Chile",62,62,"Right",69,154,-0.891061870988268,0.186447989397852
13839,"Nouri","23","France",62,70,"Right",70,146,-0.513656044131239,0.303746244407079
13840,"Tideman","25","Sweden",62,63,"Left",74,176,0.995967263296877,0.84036697427128
13841,"Robstad","27","Norway",62,62,"Left",72,165,0.241155609582819,0.595282742962414
13842,"Goden","19","Germany",62,75,"Right",72,172,0.241155609582819,0.595282742962414
13843,"Al","24","SaudiArabia",62,66,"Right",72,170,0.241155609582819,0.595282742962414
13844,"Redondo","21","Spain",62,72,"Right",72,148,0.241155609582819,0.595282742962414
13845,"Shimura","22","Japan",62,71,"Right",73,168,0.618561436439848,0.731897343398344
13846,"Connolly","18","Ireland",62,81,"Right",70,170,-0.513656044131239,0.303746244407079
13847,"Davis","26","England",62,65,"Right",73,183,0.618561436439848,0.731897343398344
13848,"Festa","26","Italy",62,65,"Right",75,187,1.37337309015391,0.915181804492968
13849,"McGlinchey","31","NewZealand",62,62,"Right",69,150,-0.891061870988268,0.186447989397852
13850,"Siabanis","18","Greece",62,73,"Left",74,181,0.995967263296877,0.84036697427128
13851,"Ljubijanki?","34","Slovenia",62,62,"Right",73,176,0.618561436439848,0.731897343398344
13852,"Ángel","20","Spain",62,72,"Right",75,190,1.37337309015391,0.915181804492968
13853,"Murray","26","Ireland",62,63,"Right",67,154,-1.64587352470233,0.0498949003918574
13854,"Ma-Kalambay","32","DRCongo",62,62,"Right",78,212,2.50559057072499,0.993887645754496
13855,"Domingo","22","Spain",62,70,"Right",74,170,0.995967263296877,0.84036697427128
13856,"Geon","20","KoreaRepublic",62,74,"Right",73,172,0.618561436439848,0.731897343398344
13857,"Sawakami","24","Japan",62,66,"Left",71,170,-0.13625021727421,0.445811738816824
13858,"Bwomono","19","England",62,75,"Right",72,159,0.241155609582819,0.595282742962414
13859,"Erlic","20","Croatia",62,71,"Right",76,172,1.75077891701094,0.960008000219213
13860,"Osbourne","30","England",62,62,"Right",74,174,0.995967263296877,0.84036697427128
13861,"Herrmann","24","Germany",62,65,"Left",71,159,-0.13625021727421,0.445811738816824
13862,"Al","27","SaudiArabia",62,62,"Right",69,148,-0.891061870988268,0.186447989397852
13863,"Hauksson","26","Iceland",62,65,"Right",74,174,0.995967263296877,0.84036697427128
13864,"Gonzalez","20","Chile",62,76,"Right",72,172,0.241155609582819,0.595282742962414
13865,"Verdugo","21","Chile",62,72,"Right",69,154,-0.891061870988268,0.186447989397852
13866,"Hasegawa","29","Japan",62,62,"Right",73,172,0.618561436439848,0.731897343398344
13867,"Marulanda","22","Colombia",62,71,"Right",70,154,-0.513656044131239,0.303746244407079
13868,"Vallecilla","27","Colombia",62,62,"Right",69,159,-0.891061870988268,0.186447989397852
13869,"Choroba","22","Germany",62,69,"Right",72,165,0.241155609582819,0.595282742962414
13870,"Guidi","22","France",62,70,"Right",70,165,-0.513656044131239,0.303746244407079
13871,"Decas","18","Honduras",62,75,"Left",73,163,0.618561436439848,0.731897343398344
13872,"Mari?","22","Croatia",62,69,"Left",75,196,1.37337309015391,0.915181804492968
13873,"Tombakti","24","SaudiArabia",62,69,"Right",71,181,-0.13625021727421,0.445811738816824
13874,"Castro-Montes","21","Belgium",62,70,"Right",69,148,-0.891061870988268,0.186447989397852
13875,"Hemmerich","20","Germany",62,75,"Right",71,148,-0.13625021727421,0.445811738816824
13876,"García","20","Mexico",62,75,"Right",72,185,0.241155609582819,0.595282742962414
13877,"Reddy","36","Australia",62,62,"Right",74,198,0.995967263296877,0.84036697427128
13878,"Ávalos","27","Paraguay",62,62,"Right",74,194,0.995967263296877,0.84036697427128
13879,"Sakurauchi","28","Japan",62,62,"Right",69,161,-0.891061870988268,0.186447989397852
13880,"Ndam","19","Cameroon",62,72,"Right",76,209,1.75077891701094,0.960008000219213
13881,"Friedrich","25","Brazil",62,68,"Right",74,183,0.995967263296877,0.84036697427128
13882,"Tae","21","KoreaRepublic",62,75,"Right",76,194,1.75077891701094,0.960008000219213
13883,"Lode","25","Norway",62,66,"Right",73,170,0.618561436439848,0.731897343398344
13884,"Rhein","20","Germany",62,72,"Left",71,165,-0.13625021727421,0.445811738816824
13885,"Karlsson","21","Iceland",62,70,"Left",75,185,1.37337309015391,0.915181804492968
13886,"Arkenberg","22","Germany",62,70,"Right",73,176,0.618561436439848,0.731897343398344
13887,"Pérez","18","Venezuela",62,78,"Right",70,146,-0.513656044131239,0.303746244407079
13888,"Enri","20","Spain",62,70,"Right",71,159,-0.13625021727421,0.445811738816824
13889,"Simon","32","Australia",62,62,"Right",74,172,0.995967263296877,0.84036697427128
13890,"Magnín","28","Argentina",62,62,"Right",70,165,-0.513656044131239,0.303746244407079
13891,"Mostafa","20","Egypt",62,71,"Right",67,139,-1.64587352470233,0.0498949003918574
13892,"Aldred","27","Scotland",62,62,"Right",74,183,0.995967263296877,0.84036697427128
13893,"Pereira","28","Portugal",62,62,"Left",72,174,0.241155609582819,0.595282742962414
13894,"Álvarez","23","Argentina",62,69,"Left",72,172,0.241155609582819,0.595282742962414
13895,"Gyökeres","20","Sweden",62,79,"Right",74,168,0.995967263296877,0.84036697427128
13896,"Beruatto","19","Italy",62,78,"Left",72,172,0.241155609582819,0.595282742962414
13897,"Dahlin","29","Sweden",62,64,"Right",73,187,0.618561436439848,0.731897343398344
13898,"Papaleo","24","Argentina",62,70,"Right",73,168,0.618561436439848,0.731897343398344
13899,"Šari?","21","BosniaHerzegovina",62,72,"Right",71,154,-0.13625021727421,0.445811738816824
13900,"Field","21","Ireland",62,70,"Left",70,154,-0.513656044131239,0.303746244407079
13901,"Córdoba","31","Colombia",62,62,"Left",73,176,0.618561436439848,0.731897343398344
13902,"Figueroa","27","Sweden",62,63,"Left",72,174,0.241155609582819,0.595282742962414
13903,"Shea","27","England",62,62,"Right",71,168,-0.13625021727421,0.445811738816824
13904,"Al","25","SaudiArabia",62,66,"Right",67,152,-1.64587352470233,0.0498949003918574
13905,"Kaimu","26","ChinaPR",62,66,"Right",73,176,0.618561436439848,0.731897343398344
13906,"Humphrys","20","England",62,73,"Right",73,201,0.618561436439848,0.731897343398344
13907,"Sterling","18","England",62,74,"Right",73,179,0.618561436439848,0.731897343398344
13908,"Michalak","20","Poland",62,76,"Right",69,134,-0.891061870988268,0.186447989397852
13909,"Ogude","24","Nigeria",62,67,"Left",71,157,-0.13625021727421,0.445811738816824
13910,"Kennedy","24","England",62,66,"Right",72,154,0.241155609582819,0.595282742962414
13911,"Koca","22","Turkey",62,73,"Right",72,163,0.241155609582819,0.595282742962414
13912,"Balanta","30","Colombia",62,62,"Right",74,161,0.995967263296877,0.84036697427128
13913,"Karazor","21","Germany",62,72,"Right",75,176,1.37337309015391,0.915181804492968
13914,"Doornbusch","18","Netherlands",62,75,"Right",74,176,0.995967263296877,0.84036697427128
13915,"Polat","21","Turkey",62,74,"Right",70,159,-0.513656044131239,0.303746244407079
13916,"Lassiter","23","CostaRica",62,68,"Left",70,154,-0.513656044131239,0.303746244407079
13917,"Miller","19","England",62,71,"Right",70,141,-0.513656044131239,0.303746244407079
13918,"Brittain","20","England",62,79,"Right",71,150,-0.13625021727421,0.445811738816824
13919,"Champness","21","Australia",62,74,"Left",74,176,0.995967263296877,0.84036697427128
13920,"Jonassen","25","Norway",62,65,"Left",69,172,-0.891061870988268,0.186447989397852
13921,"Kane","23","Scotland",62,68,"Right",71,168,-0.13625021727421,0.445811738816824
13922,"Brouwer","25","Netherlands",62,65,"Right",75,201,1.37337309015391,0.915181804492968
13923,"Maronilli","20","Italy",62,74,"Left",75,172,1.37337309015391,0.915181804492968
13924,"Frankoch","22","Denmark",62,72,"Right",71,165,-0.13625021727421,0.445811738816824
13925,"Bender","30","Germany",62,62,"Right",74,172,0.995967263296877,0.84036697427128
13926,"Ild?z","21","Turkey",62,70,"Right",71,179,-0.13625021727421,0.445811738816824
13927,"Dabo","17","France",62,86,"Left",71,163,-0.13625021727421,0.445811738816824
13928,"Odey","20","Nigeria",62,76,"Right",72,159,0.241155609582819,0.595282742962414
13929,"Zemzemi","18","Tunisia",62,76,"Left",72,161,0.241155609582819,0.595282742962414
13930,"Takagi","25","Japan",62,64,"Left",70,154,-0.513656044131239,0.303746244407079
13931,"Cissé","22","France",62,72,"Right",73,163,0.618561436439848,0.731897343398344
13932,"Kaib","21","Sweden",62,68,"Left",70,139,-0.513656044131239,0.303746244407079
13933,"Adekoya","22","UnitedStates",62,68,"Right",71,170,-0.13625021727421,0.445811738816824
13934,"Motori","22","Sweden",62,67,"Right",67,139,-1.64587352470233,0.0498949003918574
13935,"Diarra","20","France",62,79,"Left",68,141,-1.2684676978453,0.102315489580169
13936,"Price","33","Wales",62,62,"Right",75,187,1.37337309015391,0.915181804492968
13937,"Socha","30","Poland",62,62,"Right",72,154,0.241155609582819,0.595282742962414
13938,"Tankovskyi","22","Ukraine",62,71,"Right",66,132,-2.02327935155936,0.0215221772540829
13939,"Adouyev","19","France",62,79,"Right",72,170,0.241155609582819,0.595282742962414
13940,"Dresevic","21","Sweden",62,71,"Right",73,179,0.618561436439848,0.731897343398344
13941,"Devitt","27","Ireland",62,62,"Right",70,146,-0.513656044131239,0.303746244407079
13942,"Maiorino","29","Italy",62,62,"Right",67,154,-1.64587352470233,0.0498949003918574
13943,"Ji","25","KoreaRepublic",61,64,"Right",71,141,-0.13625021727421,0.445811738816824
13944,"Dooley","26","NorthernIreland",61,61,"Right",71,176,-0.13625021727421,0.445811738816824
13945,"White","20","England",61,76,"Right",72,159,0.241155609582819,0.595282742962414
13946,"Sevinç","19","Turkey",61,75,"Right",67,154,-1.64587352470233,0.0498949003918574
13947,"Struijk","18","Netherlands",61,74,"Left",75,174,1.37337309015391,0.915181804492968
13948,"Estrada","20","Mexico",61,74,"Right",73,152,0.618561436439848,0.731897343398344
13949,"Reuvers","19","Netherlands",61,70,"Right",72,154,0.241155609582819,0.595282742962414
13950,"Pereyra","29","Argentina",61,62,"Right",73,181,0.618561436439848,0.731897343398344
13951,"Poulsen","33","Denmark",61,61,"Left",72,179,0.241155609582819,0.595282742962414
13952,"Cervantes","20","Mexico",61,73,"Right",71,150,-0.13625021727421,0.445811738816824
13953,"Marega","20","France",61,69,"Right",77,216,2.12818474386796,0.983339115386145
13954,"Czajkowski","21","Denmark",61,71,"Right",71,165,-0.13625021727421,0.445811738816824
13955,"Insaurralde","19","Argentina",61,79,"Right",69,154,-0.891061870988268,0.186447989397852
13956,"Heigre","23","Norway",61,68,"Right",74,194,0.995967263296877,0.84036697427128
13957,"Garcia","27","UnitedStates",61,63,"Left",74,192,0.995967263296877,0.84036697427128
13958,"Edun","20","England",61,75,"Left",67,163,-1.64587352470233,0.0498949003918574
13959,"Cordero","22","Chile",61,68,"Right",70,132,-0.513656044131239,0.303746244407079
13960,"Ramírez","21","Colombia",61,70,"Right",71,165,-0.13625021727421,0.445811738816824
13961,"Jones","17","England",61,82,"Right",72,150,0.241155609582819,0.595282742962414
13962,"Nabi","24","England",61,67,"Right",69,154,-0.891061870988268,0.186447989397852
13963,"Al","27","SaudiArabia",61,62,"Right",71,190,-0.13625021727421,0.445811738816824
13964,"Meredith","28","UnitedStates",61,63,"Right",74,207,0.995967263296877,0.84036697427128
13965,"Cole","25","England",61,64,"Right",66,139,-2.02327935155936,0.0215221772540829
13966,"Medina","19","Argentina",61,77,"Left",71,172,-0.13625021727421,0.445811738816824
13967,"Anyembe","19","Denmark",61,73,"Right",73,176,0.618561436439848,0.731897343398344
13968,"Meseguer","18","Spain",61,75,"Left",69,154,-0.891061870988268,0.186447989397852
13969,"Roberts","21","England",61,73,"Left",68,143,-1.2684676978453,0.102315489580169
13970,"Rommens","23","Belgium",61,67,"Right",67,141,-1.64587352470233,0.0498949003918574
13971,"Robinson","24","UnitedStates",61,66,"Right",69,163,-0.891061870988268,0.186447989397852
13972,"Collins","21","England",61,70,"Right",72,152,0.241155609582819,0.595282742962414
13973,"Torres","21","Mexico",61,71,"Right",68,128,-1.2684676978453,0.102315489580169
13974,"Méndez","20","Argentina",61,76,"Right",69,152,-0.891061870988268,0.186447989397852
13975,"Bracamonte","20","Argentina",61,73,"Right",69,154,-0.891061870988268,0.186447989397852
13976,"Pedrelli","32","Italy",61,61,"Right",72,170,0.241155609582819,0.595282742962414
13977,"Jong","25","KoreaRepublic",61,64,"Right",74,172,0.995967263296877,0.84036697427128
13978,"Nolan","29","Ireland",61,61,"Right",73,170,0.618561436439848,0.731897343398344
13979,"Cortés","21","Colombia",61,74,"Right",68,146,-1.2684676978453,0.102315489580169
13980,"Hunt","22","England",61,69,"Right",67,148,-1.64587352470233,0.0498949003918574
13981,"Dyson","21","England",61,69,"Right",74,161,0.995967263296877,0.84036697427128
13982,"O'Connor","20","Ireland",61,72,"Right",75,170,1.37337309015391,0.915181804492968
13983,"Beyer","21","Germany",61,70,"Right",74,176,0.995967263296877,0.84036697427128
13984,"Gattoni","19","Argentina",61,80,"Right",72,159,0.241155609582819,0.595282742962414
13985,"Ayala","27","Mexico",61,61,"Right",70,150,-0.513656044131239,0.303746244407079
13986,"Se","19","KoreaRepublic",61,74,"Right",75,176,1.37337309015391,0.915181804492968
13987,"Donkor","20","Germany",61,75,"Right",73,187,0.618561436439848,0.731897343398344
13988,"Condé","25","Guinea",61,66,"Right",76,205,1.75077891701094,0.960008000219213
13989,"Nicholls","30","England",61,61,"Right",70,154,-0.513656044131239,0.303746244407079
13990,"Souttar","19","Scotland",61,78,"Right",79,174,2.88299639758202,0.998030440271784
13991,"Min","24","KoreaRepublic",61,66,"Right",74,172,0.995967263296877,0.84036697427128
13992,"Cicerelli","23","Italy",61,66,"Right",70,132,-0.513656044131239,0.303746244407079
13993,"Miller","28","England",61,61,"Right",69,159,-0.891061870988268,0.186447989397852
13994,"Trtovac","31","Serbia",61,61,"Right",76,187,1.75077891701094,0.960008000219213
13995,"Sterry","22","England",61,69,"Right",71,168,-0.13625021727421,0.445811738816824
13996,"Al","29","SaudiArabia",61,61,"Left",72,179,0.241155609582819,0.595282742962414
13997,"Andersson","21","Sweden",61,71,"Right",70,157,-0.513656044131239,0.303746244407079
13998,"Sánchez","18","Mexico",61,75,"Right",66,141,-2.02327935155936,0.0215221772540829
13999,"Willock","18","England",61,79,"Right",72,157,0.241155609582819,0.595282742962414
14000,"Wehan","24","UnitedStates",61,65,"Right",69,141,-0.891061870988268,0.186447989397852
14001,"Kchouk","24","Tunisia",61,66,"Left",72,159,0.241155609582819,0.595282742962414
14002,"Bridge","32","Australia",61,61,"Right",71,176,-0.13625021727421,0.445811738816824
14003,"Xin","24","ChinaPR",61,66,"Right",70,157,-0.513656044131239,0.303746244407079
14004,"Gallegos","21","Argentina",61,69,"Right",70,154,-0.513656044131239,0.303746244407079
14005,"Kpozo","20","Ghana",61,68,"Left",71,170,-0.13625021727421,0.445811738816824
14006,"Fila","20","Poland",61,72,"Right",71,159,-0.13625021727421,0.445811738816824
14007,"May","24","England",61,65,"Right",69,159,-0.891061870988268,0.186447989397852
14008,"Akgün","17","Turkey",61,79,"Left",68,143,-1.2684676978453,0.102315489580169
14009,"Buchacher","30","Austria",61,61,"Left",72,174,0.241155609582819,0.595282742962414
14010,"Thompson","24","England",61,64,"Right",70,170,-0.513656044131239,0.303746244407079
14011,"Vignato","17","Italy",61,80,"Right",69,150,-0.891061870988268,0.186447989397852
14012,"Otárola","32","Argentina",61,61,"Right",71,176,-0.13625021727421,0.445811738816824
14013,"Kikuchi","33","Japan",61,61,"Right",71,163,-0.13625021727421,0.445811738816824
14014,"Bingham","27","England",61,61,"Left",71,157,-0.13625021727421,0.445811738816824
14015,"Lemus","29","Colombia",61,61,"Right",72,174,0.241155609582819,0.595282742962414
14016,"Aros","22","Chile",61,71,"Right",71,176,-0.13625021727421,0.445811738816824
14017,"Sissako","20","France",61,77,"Right",73,170,0.618561436439848,0.731897343398344
14018,"Sivetti","20","Argentina",61,71,"Right",70,165,-0.513656044131239,0.303746244407079
14019,"Mier","19","Spain",61,75,"Right",69,143,-0.891061870988268,0.186447989397852
14020,"Schreck","19","Germany",61,78,"Right",71,139,-0.13625021727421,0.445811738816824
14021,"Dursun","19","Turkey",61,75,"Left",70,154,-0.513656044131239,0.303746244407079
14022,"Ciss","18","Senegal",61,75,"Right",71,154,-0.13625021727421,0.445811738816824
14023,"Al","37","SaudiArabia",61,61,"Right",71,165,-0.13625021727421,0.445811738816824
14024,"Vallejo","22","Spain",61,69,"Right",69,161,-0.891061870988268,0.186447989397852
14025,"Š?uk","27","BosniaHerzegovina",61,62,"Right",72,157,0.241155609582819,0.595282742962414
14026,"Postma","20","Netherlands",61,68,"Left",71,165,-0.13625021727421,0.445811738816824
14027,"Sejmenovic","32","BosniaHerzegovina",61,61,"Right",73,176,0.618561436439848,0.731897343398344
14028,"Jihong","28","ChinaPR",61,61,"Right",75,194,1.37337309015391,0.915181804492968
14029,"Valery","19","France",61,74,"Right",71,154,-0.13625021727421,0.445811738816824
14030,"Marseiler","21","Germany",61,71,"Right",69,150,-0.891061870988268,0.186447989397852
14031,"Kouan","18","IvoryCoast",61,79,"Right",70,163,-0.513656044131239,0.303746244407079
14032,"?ukowski","22","Poland",61,68,"Right",68,148,-1.2684676978453,0.102315489580169
14033,"Harries","21","Wales",61,76,"Left",73,161,0.618561436439848,0.731897343398344
14034,"Knechtel","22","Germany",61,73,"Right",74,179,0.995967263296877,0.84036697427128
14035,"Lopes","26","Ireland",61,65,"Right",73,174,0.618561436439848,0.731897343398344
14036,"Phillips","21","England",61,74,"Right",74,154,0.995967263296877,0.84036697427128
14037,"Hesl","32","Germany",61,61,"Left",73,192,0.618561436439848,0.731897343398344
14038,"Mohlin","22","Sweden",61,70,"Right",74,176,0.995967263296877,0.84036697427128
14039,"Ošs","26","Latvia",61,64,"Right",75,205,1.37337309015391,0.915181804492968
14040,"Mohammad","26","Germany",61,63,"Right",69,150,-0.891061870988268,0.186447989397852
14041,"Ruffels","24","England",61,65,"Left",70,165,-0.513656044131239,0.303746244407079
14042,"Smith","22","UnitedStates",61,71,"Right",76,185,1.75077891701094,0.960008000219213
14043,"Bennett","27","England",61,63,"Right",70,179,-0.513656044131239,0.303746244407079
14044,"Frieser","24","Austria",61,64,"Right",70,172,-0.513656044131239,0.303746244407079
14045,"Burkardt","17","Germany",61,80,"Right",71,163,-0.13625021727421,0.445811738816824
14046,"Lupu","20","Romania",61,73,"Right",68,154,-1.2684676978453,0.102315489580169
14047,"Jinxian","22","ChinaPR",61,66,"Right",69,154,-0.891061870988268,0.186447989397852
14048,"Maziero","20","Argentina",61,74,"Right",70,165,-0.513656044131239,0.303746244407079
14049,"Moreno","17","Colombia",61,81,"Right",74,183,0.995967263296877,0.84036697427128
14050,"Jose","24","Brazil",61,66,"Right",72,176,0.241155609582819,0.595282742962414
14051,"Falcón","21","Spain",61,74,"Right",72,176,0.241155609582819,0.595282742962414
14052,"Ramizi","26","Kosovo",61,61,"Right",72,154,0.241155609582819,0.595282742962414
14053,"Flannigan","22","England",61,66,"Right",71,157,-0.13625021727421,0.445811738816824
14054,"Halder","25","India",61,67,"Right",71,163,-0.13625021727421,0.445811738816824
14055,"Ad?güzel","18","Turkey",61,77,"Right",70,172,-0.513656044131239,0.303746244407079
14056,"Strømnes","31","Norway",61,61,"Right",73,174,0.618561436439848,0.731897343398344
14057,"Pestka","19","Poland",61,71,"Left",74,148,0.995967263296877,0.84036697427128
14058,"Kolar","23","Croatia",61,68,"Right",73,170,0.618561436439848,0.731897343398344
14059,"Brügmann","25","Germany",61,64,"Right",73,176,0.618561436439848,0.731897343398344
14060,"Urba?ski","20","Poland",61,71,"Left",69,150,-0.891061870988268,0.186447989397852
14061,"Schüler","20","Germany",61,69,"Left",74,176,0.995967263296877,0.84036697427128
14062,"Erhardt","24","Austria",61,64,"Right",73,152,0.618561436439848,0.731897343398344
14063,"Sköld","28","Sweden",61,61,"Right",71,176,-0.13625021727421,0.445811738816824
14064,"Knoyle","21","England",61,69,"Right",70,139,-0.513656044131239,0.303746244407079
14065,"Torres","18","Mexico",61,76,"Right",67,128,-1.64587352470233,0.0498949003918574
14066,"Coustrain","22","Ireland",61,72,"Left",68,150,-1.2684676978453,0.102315489580169
14067,"Mosquera","33","Colombia",61,61,"Right",75,187,1.37337309015391,0.915181804492968
14068,"Chouiar","19","France",61,75,"Right",70,165,-0.513656044131239,0.303746244407079
14069,"Héry","26","France",61,64,"Right",69,143,-0.891061870988268,0.186447989397852
14070,"Nilsson","27","Sweden",61,61,"Right",71,168,-0.13625021727421,0.445811738816824
14071,"Figueroa","19","Chile",61,78,"Right",71,152,-0.13625021727421,0.445811738816824
14072,"Rosa","18","Mexico",61,79,"Right",70,161,-0.513656044131239,0.303746244407079
14073,"Sagnan","19","France",61,78,"Left",74,157,0.995967263296877,0.84036697427128
14074,"Bakayogo","31","IvoryCoast",61,61,"Left",69,152,-0.891061870988268,0.186447989397852
14075,"Barona","20","Colombia",61,76,"Right",69,143,-0.891061870988268,0.186447989397852
14076,"Sierra","21","Chile",61,72,"Right",72,157,0.241155609582819,0.595282742962414
14077,"Ryczkowski","21","Poland",61,70,"Right",70,157,-0.513656044131239,0.303746244407079
14078,"Jonsson","25","Sweden",61,65,"Right",75,209,1.37337309015391,0.915181804492968
14079,"Reppesgård","25","Norway",61,64,"Right",74,185,0.995967263296877,0.84036697427128
14080,"Allain","26","France",61,63,"Right",73,170,0.618561436439848,0.731897343398344
14081,"Uusitalo","21","Finland",61,71,"Right",74,201,0.995967263296877,0.84036697427128
14082,"Alarcón","18","Chile",61,76,"Right",69,154,-0.891061870988268,0.186447989397852
14083,"Chianese","28","Australia",61,61,"Right",69,165,-0.891061870988268,0.186447989397852
